status	family	pval	qval	ensembl_gene_id	hgnc_symbol	chromosome_name	start_position	end_position	gc	gene_short_name	mean_exprs	exprs_rank	n_cells_exprs	total_feature_exprs	pct_total_exprs	pct_dropout	total_feature_counts	log10_total_feature_counts	pct_total_counts	total_feature_tpm	log10_total_feature_tpm	pct_total_tpm	is_feature_control	use_for_ordering
OK	negbinomial.size	6.28855505162666e-13	4.80216931215127e-10	ENSG00000091986	CCDC80	3	112596794	112649530	0.361207501374746	CCDC80	0.227873945796158	9002	278	270.942121551632	0.00655662986854236	76.619007569386	822.18573090503	2.9154978337625	0.00623734591018908	65885.6	4.81879709687313	0.00585628349631259	FALSE	TRUE
OK	negbinomial.size	3.19536528112015e-12	2.23675569678411e-09	ENSG00000112769	LAMA4	6	112108760	112254939	0.409440415925571	LAMA4	0.205066950258259	8533	119	243.82460385707	0.00590040290221218	89.9915895710681	561.905283052936	2.75043532467721	0.00426278088687568	43874.91	4.64222613696972	0.00389984930447928	FALSE	FALSE
OK	negbinomial.size	5.37653995428117e-12	3.4740719704586e-09	ENSG00000106366	SERPINE1	7	101127089	101139266	0.5	SERPINE1	0.165095436247434	7606	86	196.298473698199	0.00475030027973565	92.7670311185871	518.73598959069	2.71578279098001	0.00393528576515166	42716.5	4.63060582810348	0.00379688329422874	FALSE	FALSE
OK	negbinomial.size	1.2574498907503e-11	7.5446993445018e-09	ENSG00000124875	CXCL6	4	73836497	73849064	0.385821133036283	CXCL6	0.0623755378665328	3606	29	74.1645145233075	0.00179473486191329	97.5609756097561	170.61330890561	2.23455096509857	0.00129432339254396	12352.02	4.09177314455921	0.00109791716053467	FALSE	FALSE
OK	negbinomial.size	5.38297174376401e-11	3.01446417650785e-08	ENSG00000197632	SERPINB2	18	63871692	63903890	0.351222087642473	SERPINB2	0.0665425638297335	3843	24	79.1191083935531	0.00191463293449835	97.9814970563499	303.417437991521	2.48346952656956	0.00230181508240632	24552.36	4.39011093147368	0.00218235214771552	FALSE	FALSE
OK	negbinomial.size	1.71690496727851e-10	9.0137510782122e-08	ENSG00000127954	STEAP4	7	88270892	88306891	0.350083333333333	STEAP4	0.167231248056865	7663	242	198.837953939613	0.00481175411314507	79.6467619848612	474.175581235112	2.67685411461765	0.00359723723138901	38172.51	4.58176209454557	0.00339298785054439	FALSE	TRUE
OK	negbinomial.size	2.87127155752364e-10	1.41874594607051e-07	ENSG00000163739	CXCL1	4	73869393	73871242	0.374594594594595	CXCL1	0.325083212386584	10279	203	386.523939527648	0.00935363756768506	82.9268292682927	2391.12556130626	3.3787839717843	0.0181397909011934	245677.72	5.39036754074214	0.0218372205314622	FALSE	TRUE
OK	negbinomial.size	3.69380069541478e-10	1.72377365786023e-07	ENSG00000182585	EPGN	4	74308473	74315307	0.340014630577908	EPGN	0.156672812117871	7393	303	186.283973608148	0.00450795564157855	74.5164003364171	358.733500202047	2.55598088339937	0.00272145921076744	63246.62	4.8010441877085	0.00562171607913647	FALSE	TRUE
OK	negbinomial.size	8.04591771191518e-10	3.55714256737303e-07	ENSG00000103196	CRISPLD2	16	84819984	84920768	0.504926328322667	CRISPLD2	0.282581973782846	9813	149	335.989966827804	0.00813074703710817	87.4684608915055	788.988409322332	2.89762071938629	0.00598550113811411	74526.48	4.87231643666569	0.00662433361557412	FALSE	TRUE
OK	negbinomial.size	1.36633541914096e-09	5.73860876039202e-07	ENSG00000106809	OGN	9	92383967	92404696	0	OGN	0.121711063920532	6268	57	144.714455001513	0.00350199929283395	95.2060555088309	620.596926869763	2.79350885867767	0.00470803318299639	50317.77	4.70173001660372	0.00447252701686336	FALSE	FALSE
OK	negbinomial.size	6.34442401530189e-09	2.42241644220618e-06	ENSG00000107317	PTGDS	9	136975092	136981742	0.534205382649226	PTGDS	0.114801038242621	6038	45	136.498434470476	0.0033031767350646	96.215306980656	607.025799817838	2.7839220076951	0.00460507856990575	49837.62	4.69756600847691	0.0044298485784678	FALSE	FALSE
OK	negbinomial.size	6.16368434044517e-09	2.42241644220618e-06	ENSG00000156298	TSPAN7	X	38561370	38688920	0.393309342929495	TSPAN7	0.101743174955395	5520	36	120.972635021964	0.00292746209972425	96.9722455845248	709.65243385518	2.85165724775487	0.00538363479148438	46557.77	4.66800149850462	0.00413831702338777	FALSE	FALSE
OK	negbinomial.size	2.5712708283246e-08	9.39072824257678e-06	ENSG00000101000	PROCR	20	35172073	35216240	0.51238453178772	PROCR	0.110698464982574	5884	60	131.62047486428	0.00318513316373517	94.9537426408747	310.290183192789	2.4931654250435	0.00235395377511474	23376.2	4.36879249239592	0.00207780841741598	FALSE	FALSE
OK	negbinomial.size	4.38675227817231e-08	1.53536329736031e-05	ENSG00000136244	IL6	7	22725884	22732002	0.393201503513646	IL6	0.124698664120824	6371	45	148.26671163966	0.0035879616815575	96.215306980656	745.555986053025	2.87306238208405	0.0056560098352789	56399.19	4.75128056702966	0.00501307790476824	FALSE	FALSE
OK	negbinomial.size	4.84513578198389e-08	1.62796562274659e-05	ENSG00000162493	PDPN	1	13583465	13617957	0.153393442147682	PDPN	0.176098471000302	7906	101	209.381082019359	0.00506689121799849	91.5054667788057	411.937204280379	2.61588401313815	0.00312507836099838	33448.45	4.52438898117921	0.0029730867702842	FALSE	TRUE
OK	negbinomial.size	5.41520104921668e-08	1.74952649282385e-05	ENSG00000013297	CLDN11	3	170418865	170860380	0.394078583788583	CLDN11	0.380683749942835	10808	329	452.632978682031	0.0109534349643319	72.3296888141295	1284.79266794919	3.10917094492968	0.00974681996007473	152722.38	5.18390552708745	0.013574825963664	FALSE	TRUE
OK	negbinomial.size	9.38391630598045e-08	2.91944062852725e-05	ENSG00000104213	PDGFRL	8	17576433	17644071	0.410901994411508	PDGFRL	0.175251435438	7882	315	208.373956735782	0.005042519416088	73.5071488645921	705.773468426577	2.84928023815759	0.00535420780407457	50914.94	4.70685376603633	0.00452560685244949	FALSE	TRUE
OK	negbinomial.size	1.04949315597592e-07	3.14847946792776e-05	ENSG00000276184	UPK3B	CHR_HSCHR7_2_CTG4_4	76510496	76515744	NA	UPK3B	0.0351275166529298	1859	53	41.7666173003336	0.00101072601384779	95.542472666106	65.6062811449535	1.82351518619683	0.000497708794984497	4623.16	3.66503285264321	0.000410932519531013	FALSE	FALSE
OK	negbinomial.size	1.59567185514828e-07	4.62194606318812e-05	ENSG00000123342	MMP19	12	55835433	55842966	0.340058401911335	MMP19	0.12020733601946	6225	72	142.926522527138	0.00345873244529734	93.9444911690496	314.949514636095	2.49961769253423	0.00238930085160818	23007.93	4.36189642284507	0.00204507450403905	FALSE	FALSE
OK	negbinomial.size	2.96192613787875e-07	8.29339318606051e-05	ENSG00000088882	CPXM1	20	2794069	2800637	0.536306896026792	CPXM1	0.109077056193803	5821	54	129.692619814432	0.00313848027739299	95.4583683767872	438.692679975746	2.64314923552509	0.00332805337093921	30379.43	4.48259391650852	0.00270029497396068	FALSE	FALSE
OK	negbinomial.size	3.7653696272263e-07	0.000102029370544197	ENSG00000162692	VCAM1	1	100719742	100739045	0.392302113551595	VCAM1	0.224200725145788	8931	96	266.574662198342	0.00645094008401778	91.9259882253995	774.60325370323	2.88963962230248	0.00587637106178759	68400.35	4.83506467323715	0.00607980865085853	FALSE	TRUE
OK	negbinomial.size	4.01497563507774e-07	0.000105393110420791	ENSG00000196616	ADH1B	4	99304964	99352760	0.355880076155407	ADH1B	0.12919600617248	6512	46	153.614051339079	0.00371736395754792	96.1312026913373	657.380397777544	2.81847689197369	0.00498708355228055	60793.26	4.78386257650948	0.00540364761381911	FALSE	FALSE
OK	negbinomial.size	5.67822137268892e-07	0.000144536544032082	ENSG00000120251	GRIA2	4	157204182	157366075	0.352378716938244	GRIA2	0.0422524042605367	2351	27	50.2381086657782	0.00121573080601403	97.7291841883936	71.5237105443667	1.86048001588291	0.000542600177400772	8004.04	3.90336350636598	0.000711444190472969	FALSE	FALSE
OK	negbinomial.size	5.94634615227448e-07	0.000146909728467958	ENSG00000153071	DAB2	5	39371675	39462300	0.389457771500452	DAB2	0.221189720350355	8870	163	262.994577496572	0.00636430427356088	86.2910008410429	477.280709459087	2.67968286478495	0.00362079365921354	35975.43	4.55601806539575	0.00319769899616531	FALSE	FALSE
OK	negbinomial.size	1.13552313775648e-06	0.000272525553061555	ENSG00000113361	CDH6	5	31193750	31329146	0.383243351034366	CDH6	0.0830573890529576	4685	62	98.7552355839666	0.00238981493020228	94.7855340622372	105.864196076151	2.02883222297191	0.00080311733177878	11345.37	4.05485694160646	0.00100844043448887	FALSE	FALSE
OK	negbinomial.size	1.31028346546335e-06	0.000305732808608115	ENSG00000152137	HSPB8	12	119178642	119221131	0.439468110143563	HSPB8	0.117845876565366	6146	139	140.11874723622	0.00339078603950721	88.309503784693	499.369852957169	2.69929113577607	0.00378836848285549	32599.64	4.51322612601089	0.00289763975311345	FALSE	TRUE
OK	negbinomial.size	1.35465711793794e-06	0.000307543778126451	ENSG00000168386	FILIP1L	3	99830141	100114513	0.394031782201545	FILIP1L	0.157371144641886	7410	93	187.114290979202	0.00452804880259849	92.1783010933558	398.154539829711	2.60114107313301	0.00302051896217708	31223.11	4.49449006826003	0.00277528600781586	FALSE	FALSE
OK	negbinomial.size	1.64666113323496e-06	0.000363998776820361	ENSG00000248144	ADH1C	4	99336492	99353027	0.37300435413643	ADH1C	0.03446190469922	1817	17	40.9752046873726	0.000991574323638959	98.5702270815812	129.377691549836	2.11520328721158	0.000981497713867872	12205.26	4.08658261642859	0.00108487230451273	FALSE	FALSE
OK	negbinomial.size	2.00379126437325e-06	0.000431585810788085	ENSG00000146674	IGFBP3	7	45912245	45921874	0.483073727933541	IGFBP3	0.227098171960299	8988	244	270.019726460796	0.00653430848429786	79.4785534062237	1307.8199486522	3.11687990576761	0.00992151177205449	86323.94	4.93613628516597	0.00767295835749661	FALSE	TRUE
OK	negbinomial.size	2.91023651780683e-06	0.000611149668739434	ENSG00000010932	FMO1	1	171248471	171285978	0.409405993388077	FMO1	0.101623508654203	5518	46	120.830351789847	0.0029240189345045	96.1312026913373	379.481854664396	2.5803339499186	0.00287886240932019	26005.9	4.4150885877541	0.0023115509758848	FALSE	FALSE
OK	negbinomial.size	3.61564768834603e-06	0.000740766843466016	ENSG00000164761	TNFRSF11B	8	118923557	118952200	0.418656612204999	TNFRSF11B	0.246432645064301	9328	153	293.008414981454	0.00709062036718256	87.1320437342305	1009.71122349315	3.00462708837228	0.0076599701668314	83604.46	4.9222346407218	0.00743123564657719	FALSE	TRUE
OK	negbinomial.size	6.50263377958149e-06	0.0013005267559163	ENSG00000017427	IGF1	12	102395867	102480645	0.370551669635169	IGF1	0.209892173812105	8637	106	249.561794662593	0.00603923933112031	91.0849453322119	621.556206025808	2.79417856679577	0.00471531056047423	48300.04	4.68395648191918	0.00429317980140179	FALSE	TRUE
OK	negbinomial.size	7.21296504386697e-06	0.00140904433415076	ENSG00000003436	TFPI	2	187464230	187565760	0.359781741537067	TFPI	0.219500966997139	8830	121	260.986649759598	0.00631571367827535	89.8233809924306	739.619158264632	2.86959494214631	0.00561097129090442	59877.43	4.77727040470917	0.00532224348128593	FALSE	TRUE
OK	negbinomial.size	1.01996789222629e-05	0.00194617193565169	ENSG00000264230	ANXA8L1	10	46375627	46537864	0.30211171242249	ANXA8L1	0.0924845662569668	5134	53	109.964149279534	0.00266106363051285	95.542472666106	382.461208581439	2.58372143673057	0.00290146467578013	26883.56	4.42950293309003	0.00238956234367038	FALSE	TRUE
OK	negbinomial.size	1.04259210838484e-05	0.00194617193565169	ENSG00000134339	SAA2	11	18239223	18248643	0.412907334677847	SAA2	0.24090191838868	9234	125	286.43238096414	0.00693148445724153	89.4869638351556	1782.98139252529	3.25139032023868	0.0135262280511353	155643.75	5.19213447622648	0.013834493795749	FALSE	TRUE
OK	negbinomial.size	1.19612416732803e-05	0.00218422674033813	ENSG00000140379	BCL2A1	15	79960889	79971446	0.408126539117257	BCL2A1	0.731489041878859	12247	187	869.740470793963	0.0210471753746901	84.2724978973928	6531.20534856433	3.81505982890397	0.0495476696301098	931758.16	5.96930367093798	0.08281991717405	FALSE	TRUE
OK	negbinomial.size	1.44630328924591e-05	0.00258488247439695	ENSG00000140937	CDH11	16	64943753	65126112	0.391467427067339	CDH11	0.142570577410901	6953	83	169.516416541562	0.00410219124859428	93.0193439865433	491.447476596838	2.69235991637559	0.00372826697545558	37726.46	4.57665756732354	0.00335334041235562	FALSE	FALSE
OK	negbinomial.size	1.74255745014273e-05	0.00304947553774978	ENSG00000235696	C2	CHR_HSCHR6_MHC_SSTO_CTG1	31912644	31938328	NA	C2	0.139582549269274	6856	63	165.963651081166	0.00401621654669059	94.7014297729184	336.029439246707	2.52766783779712	0.00254921944009106	28056.18	4.44804401836789	0.00249379141881648	FALSE	FALSE
OK	negbinomial.size	1.98533293900071e-05	0.00340342789542979	ENSG00000115758	ODC1	2	10439968	10448504	0.540939440084339	ODC1	0.174300652295827	7864	385	207.243475579738	0.00501516247922233	67.6198486122792	449.313969197381	2.65351541942849	0.00340862963539783	33284.71	4.52225782509401	0.00295853263615343	FALSE	TRUE
OK	negbinomial.size	2.21844065384851e-05	0.0037269802984655	ENSG00000265190	ANXA8	10	47460162	47484158	0	ANXA8	0.0400202669060836	2194	42	47.5840973513334	0.00115150539227591	96.4676198486123	87.3078685057376	1.94599940229076	0.000662343502303485	5308.42	3.7250470814285	0.000471842290841939	FALSE	FALSE
OK	negbinomial.size	2.36951080152473e-05	0.00390272367309955	ENSG00000174348	PODN	1	53062052	53085502	0.47750628971046	PODN	0.114680102425747	6033	59	136.354641784213	0.00329969704199868	95.0378469301934	374.83095152588	2.57499254352228	0.00284357927245795	28580.66	4.45608744866433	0.00254041015748087	FALSE	FALSE
OK	negbinomial.size	3.21980924138395e-05	0.00520123031300485	ENSG00000171943	SRGAP2C	1	121184810	121392822	0.385668203429593	SRGAP2C	0.503413281393621	11574	376	598.558391577016	0.0144847386807395	68.376787216148	987.469138922142	2.99496311471692	0.00749123508664418	123537.09	5.09180088250538	0.0109806728837482	FALSE	TRUE
OK	negbinomial.size	3.43695292811175e-05	0.00540627053201653	ENSG00000128918	ALDH1A2	15	57953424	58497866	0.402178005778383	ALDH1A2	0.0203293174926971	865	12	24.1715584988169	0.000584936596476602	98.9907485281749	62.8133933766242	1.80491183952223	0.000476521116282958	4260.91	3.62960427435142	0.000378733697686191	FALSE	FALSE
OK	negbinomial.size	3.47545962772491e-05	0.00540627053201653	ENSG00000181804	SLC9A9	3	143265222	143848531	0.38406507688879	SLC9A9	0.0742629258613541	4245	51	88.29861884915	0.00213677134578371	95.7106812447435	158.596004796078	2.20302201535597	0.00120315654322808	11963.41	4.0778912871482	0.00106337531331006	FALSE	FALSE
OK	negbinomial.size	4.3722156150939e-05	0.00667756566668887	ENSG00000166128	RAB8B	15	63189469	63267782	0.44952371223536	RAB8B	0.224318210641299	8932	167	266.714352452504	0.00645432050079291	85.9545836837679	405.058713268473	2.60858883408199	0.00307289607885861	39834.43	4.60026950947998	0.0035407086676606	FALSE	TRUE
OK	negbinomial.size	4.80098631824843e-05	0.00720147947737264	ENSG00000115594	IL1R1	2	102064544	102179874	0.432624359452359	IL1R1	0.110277197526381	5870	83	131.119587858867	0.0031730120115066	93.0193439865433	214.24573660261	2.33293455808947	0.00162533198855539	18284.57	4.2621085027652	0.00162523564372446	FALSE	FALSE
OK	negbinomial.size	5.33497849302023e-05	0.00767430851492624	ENSG00000106077	ABHD11	7	73736094	73738867	0.478731074260995	ABHD11	0.606934774121657	11952	423	721.64544643065	0.0174633684178306	64.4238856181665	1462.64076973242	3.16543449826142	0.0110960286468656	163451.41	5.21339132835466	0.0145284826249138	FALSE	TRUE
OK	negbinomial.size	5.28663024782878e-05	0.00767430851492624	ENSG00000113083	LOX	5	122063195	122078360	0.403995780034287	LOX	0.138409353262453	6816	103	164.568721029056	0.00398246011195163	91.3372582001682	306.310095043637	2.48757682693303	0.00232375964061914	24106.8	4.38215757987333	0.00214274826348866	FALSE	FALSE
OK	negbinomial.size	5.4239520648171e-05	0.00767430851492624	ENSG00000214548	MEG3	14	100779410	100861031	0.500110264389503	MEG3	0.2374861945019	9166	116	282.371085262759	0.00683320364158923	90.2439024390244	759.388415257273	2.88103549163874	0.00576094676434738	60627.97	4.78268019025186	0.00538895570695167	FALSE	TRUE
OK	negbinomial.size	5.48164893923303e-05	0.00767430851492624	ENSG00000112902	SEMA5A	5	9035026	9546075	0.401686723412582	SEMA5A	0.106858574406399	5725	110	127.054844969209	0.0030746477760542	90.7485281749369	152.226042451857	2.1853325846957	0.00115483211106838	13153.49	4.11907401513709	0.00116915633167054	FALSE	FALSE
OK	negbinomial.size	6.14100646292196e-05	0.00832007327234589	ENSG00000154175	ABI3BP	3	100749156	100993515	0.382525781633655	ABI3BP	0.0973376766073154	5359	62	115.734497486098	0.00280070244778638	94.7855340622372	240.642761174902	2.38317378963056	0.00182558768148247	20627.37	4.31446491251154	0.00183347691306345	FALSE	FALSE
OK	negbinomial.size	6.08920032404065e-05	0.00832007327234589	ENSG00000101096	NFATC2	20	51386957	51562831	0.397435678749112	NFATC2	0.102275048541323	5538	101	121.605032715633	0.00294276572834929	91.5054667788057	192.948804058158	2.28768710596472	0.00146376711323277	14401.8	4.15844693003553	0.00128011316064807	FALSE	FALSE
OK	negbinomial.size	7.63662732425238e-05	0.0101821697656698	ENSG00000145246	ATP10D	4	47485288	47593486	0.37730478100537	ATP10D	0.0625330152900204	3616	65	74.3517551798342	0.00179926596868309	94.5332211942809	137.577436166301	2.14169252215017	0.00104370341949573	11344.71	4.05483167866378	0.00100838176996874	FALSE	FALSE
OK	negbinomial.size	8.80323665938756e-05	0.0115542481154462	ENSG00000116299	KIAA1324	1	109113679	109206781	0.401619711502315	KIAA1324	0.551544329109696	11756	365	655.786207311429	0.0158696160257859	69.3019343986543	1228.0985578693	3.08958670910501	0.00931672155001187	112292.29	5.05035380610084	0.00998117167772848	FALSE	TRUE
OK	negbinomial.size	9.41426700550602e-05	0.0121661296686539	ENSG00000163638	ADAMTS9	3	64515654	64688000	0.40250192924739	ADAMTS9	0.05262394628877	3024	56	62.5698721373475	0.00151415176856667	95.2901597981497	85.8671030082822	1.93885533816435	0.00065141342598946	7813.97	3.89292731519469	0.000694549697531505	FALSE	FALSE
OK	negbinomial.size	9.66180739996234e-05	0.0121667765585257	ENSG00000185565	LSAMP	3	115802363	117139389	0.370695580567932	LSAMP	0.0243406604180039	1115	24	28.9410452370066	0.000700355192249546	97.9814970563499	24.7512516953387	1.41079834371379	0.000187770369553901	2549.22	3.40657764736129	0.000226589042438256	FALSE	FALSE
OK	negbinomial.size	9.70445273120504e-05	0.0121667765585257	ENSG00000091490	SEL1L3	4	25747427	25863760	0.432229614730002	SEL1L3	0.109456625681189	5834	79	130.143927934934	0.00314940165161806	93.3557611438183	238.012820967758	2.37842119771051	0.0018056361715274	17981.42	4.25484813689242	0.00159828996300049	FALSE	FALSE
OK	negbinomial.size	0.000103998874067976	0.0128469197378088	ENSG00000178573	MAF	16	79585843	79600714	0.433835395373857	MAF	0.106949146076272	5731	124	127.162534684687	0.00307725379980937	89.5710681244744	141.596907033815	2.15411010565109	0.00107419632302619	12312.79	4.09039174283847	0.00109443017701232	FALSE	FALSE
OK	negbinomial.size	0.000106740056863215	0.012994441705087	ENSG00000118495	PLAGL1	6	143940300	144064599	0.391335478680611	PLAGL1	0.119946608463299	6216	88	142.616517462862	0.00345123051664856	92.5988225399495	264.547623705315	2.42414241942005	0.00200693709066472	21356.49	4.32955021168977	0.00189828520839402	FALSE	FALSE
OK	negbinomial.size	0.000108673873888602	0.0130408648666323	ENSG00000112782	CLIC5	6	45898451	46080395	0.414004232048146	CLIC5	0.0405154318196363	2229	34	48.1728484335475	0.0011657528002045	97.1404541631623	100.996699230409	2.00858611755394	0.000766191050523298	7690.61	3.88601725539719	0.000683584765405135	FALSE	FALSE
OK	negbinomial.size	0.000126995896607098	0.0150248666408398	ENSG00000148153	INIP	9	112683926	112718236	0.416688525545743	INIP	0.591218680307931	11902	667	702.95901088613	0.0170111683659297	43.9024390243902	1134.0599134392	3.05501878610121	0.00860331637623179	167399.09	5.22375568714884	0.0148793746746595	FALSE	TRUE
OK	negbinomial.size	0.00013226476525993	0.0154308892803252	ENSG00000128335	APOL2	22	36226203	36239954	0.386634671320535	APOL2	0.625052847510847	12003	667	743.187835690397	0.0179846807632545	43.9024390243902	1322.2195350588	3.12163190386628	0.0100307513246344	124118.35	5.09383949256349	0.0110323385488567	FALSE	TRUE
OK	negbinomial.size	0.0001375358515649	0.0158260431937693	ENSG00000198189	HSD17B11	4	87336610	87391386	0.385964912280702	HSD17B11	0.181164059487898	8030	242	215.404066731111	0.00521264368067464	79.6467619848612	482.640547424765	2.68452270406764	0.0036614549868891	35976.39	4.55602965401475	0.00319778432637641	FALSE	FALSE
OK	negbinomial.size	0.00014683011159153	0.0166672018563358	ENSG00000157214	STEAP2	7	90167590	90238137	0.394298917049385	STEAP2	0.328011874490044	10310	419	390.006118768662	0.00943790412723106	64.7603027754415	420.297932109404	2.62458932744947	0.00318850533323878	47863.95	4.68001760958293	0.00425441766415318	FALSE	TRUE
OK	negbinomial.size	0.000156865638669029	0.0175689515309312	ENSG00000125378	BMP4	14	53949736	53958761	0.343784622202526	BMP4	0.0575541477952366	3321	198	68.4318817285363	0.00165600873401435	83.3473507148865	158.041709607526	2.20151103549592	0.00119895149478538	10749.69	4.03143633900286	0.000955493038501228	FALSE	FALSE
OK	negbinomial.size	0.000165009327120737	0.0182378729975551	ENSG00000120820	GLT8D2	12	103988984	104064183	0.419255319148936	GLT8D2	0.158451636586577	7435	144	188.39899590144	0.00455913785813983	87.8889823380992	548.949285059203	2.74032264179522	0.00416449282608718	40892.9	4.61165853065	0.00363479144739307	FALSE	FALSE
OK	negbinomial.size	0.000195017092215405	0.0212745918780442	ENSG00000136158	SPRY2	13	80335976	80340951	0.343649517684887	SPRY2	0.0710219312046267	4082	44	84.4450762023011	0.00204351802410255	96.2994112699748	159.790377120772	2.20626005381292	0.00121221740752509	13370.24	4.12617168401489	0.0011884222933955	FALSE	FALSE
OK	negbinomial.size	0.000213030540390173	0.022941750503557	ENSG00000172243	CLEC7A	12	10116777	10130258	0.405132769618751	CLEC7A	0.580479142893179	11856	285	690.18970089999	0.0167021590514077	76.0302775441547	1234.58023111129	3.09187095111212	0.00936589345432434	130748.79	5.11644100001033	0.0116216894289472	FALSE	TRUE
OK	negbinomial.size	0.00022171304266069	0.0235745513715164	ENSG00000122691	TWIST1	7	19020991	19117672	0.365290333257483	TWIST1	0.0903707358193786	5038	78	107.450804889241	0.00260024226835273	93.4398654331371	411.093971745524	2.61499626155977	0.0031186813477629	87408.22	4.94155724480755	0.00776933527550876	FALSE	FALSE
OK	negbinomial.size	0.000224896955360104	0.0236141803128109	ENSG00000176887	SOX11	2	5692667	5701385	0.439729326757656	SOX11	0.667606801213376	12113	476	793.784486642704	0.0192090880683361	59.9663582842725	1452.88973812965	3.16253147121515	0.0110220544159813	159706.52	5.20332536584176	0.0141956156934067	FALSE	TRUE
OK	negbinomial.size	0.000238144602248105	0.0246964772701739	ENSG00000170962	PDGFD	11	103907186	104164379	0.361054301422273	PDGFD	0.094070610442291	5221	60	111.849955815884	0.00270669896912952	94.9537426408747	286.787537181423	2.45907198261472	0.0021756557002792	21172.71	4.32579696058728	0.00188194980610653	FALSE	FALSE
OK	negbinomial.size	0.000241287497790921	0.0247172558712651	ENSG00000147257	GPC3	X	133535745	133985895	0.416138140312917	GPC3	0.136635592927999	6748	56	162.45971999139	0.00393142360601023	95.2901597981497	901.360662381668	2.95538015436649	0.00683799052912659	63852.07	4.8051817826019	0.00567553188779333	FALSE	FALSE
OK	negbinomial.size	0.000253703468997974	0.0256760137299154	ENSG00000170571	EMB	5	50396192	50443248	0.371336889304461	EMB	0.181649262997598	8043	243	215.980973704144	0.00522660446856948	79.5626576955425	403.579040039257	2.60700337959376	0.00306167083689958	32431.11	4.51097520434819	0.00288265985678355	FALSE	FALSE
