status	family	pval	qval	ensembl_gene_id	hgnc_symbol	chromosome_name	start_position	end_position	gc	gene_short_name	mean_exprs	exprs_rank	n_cells_exprs	total_feature_exprs	pct_total_exprs	pct_dropout	total_feature_counts	log10_total_feature_counts	pct_total_counts	total_feature_tpm	log10_total_feature_tpm	pct_total_tpm	is_feature_control	use_for_ordering
OK	negbinomial.size	1.38750624566887e-11	5.5500249826755e-09	ENSG00000206208	TAPBP	CHR_HSCHR6_MHC_MCF_CTG1	33470037	33484728	NA	TAPBP	1.54535229704492	13015	923	1837.42388118641	0.044464508624821	22.3717409587889	4029.26271840884	3.60533335716751	0.030567187428661	411076.21	5.61392340028899	0.0365387706016145	FALSE	TRUE
OK	negbinomial.size	2.42472488447187e-11	9.25804046798352e-09	ENSG00000163683	SMIM14	4	39546330	39639090	0.412382358965514	SMIM14	0.889318041194925	12544	711	1057.39915098077	0.0255883980555996	40.201850294365	2363.28946655991	3.37370064735034	0.0179286179931808	220773.86	5.34394961803866	0.0196236250824949	FALSE	TRUE
OK	negbinomial.size	3.68258927705474e-11	1.3449456490113e-08	ENSG00000168300	PCMTD1	8	51817575	51899186	0.353465176689702	PCMTD1	0.876466581773018	12524	583	1042.11876572812	0.0252186222902938	50.9671993271657	1989.50590523557	3.29896347034384	0.0150929845348429	326833.83	5.51432833204269	0.0290508330297612	FALSE	TRUE
OK	negbinomial.size	4.84679964441943e-11	1.6963798755468e-08	ENSG00000140950	TLDC1	16	84476421	84554033	0.489299473026426	TLDC1	0.257661197394726	9514	466	306.359163702329	0.00741370013539798	60.8074011774601	288.51995478669	2.46167850227791	0.00218879833637562	42156.46	4.62487443661591	0.00374710378232819	FALSE	TRUE
OK	negbinomial.size	6.48511798090424e-11	2.17899964158382e-08	ENSG00000167193	CRK	17	1420689	1463162	0.490723736874323	CRK	0.335335913046921	10385	242	398.714400612789	0.0096486391008701	79.6467619848612	529.595544362934	2.72476359870565	0.00401766958306415	48887.28	4.68920475807281	0.00434537700261685	FALSE	TRUE
OK	negbinomial.size	1.35643456643143e-10	4.38232706077847e-08	ENSG00000154889	MPPE1	18	11882622	11909223	0.45883768137734	MPPE1	0.461448268522916	11354	708	548.661991273748	0.0132772770033612	40.4541631623213	725.698692713103	2.86135437892452	0.00550536649187662	103692.24	5.01575044465912	0.0092167507590078	FALSE	TRUE
OK	negbinomial.size	1.67169373366848e-10	5.20082494919083e-08	ENSG00000166471	TMEM41B	11	9280654	9314780	0.449937000029302	TMEM41B	0.757132860928259	12305	755	900.230971643701	0.0217850264235906	36.5012615643398	1182.81056448391	3.07328221135521	0.00897315333944214	138858.6	5.14257590989041	0.0123425350531994	FALSE	TRUE
OK	negbinomial.size	2.63276952983409e-10	7.83223241840787e-08	ENSG00000100897	DCAF11	14	24114195	24125242	0.487146994931209	DCAF11	0.294721636111627	9962	216	350.424025336725	0.00848004222458918	81.8334735071489	835.760832981972	2.92260134358594	0.0063403306790038	132417.15	5.12194751610531	0.0117699826695628	FALSE	TRUE
OK	negbinomial.size	2.70398500159319e-10	7.83223241840787e-08	ENSG00000126067	PSMB2	1	35599544	35641844	0.43864211247961	PSMB2	0.535526012445617	11700	484	636.740428797839	0.0154087200988009	59.2935239697225	635.074379291514	2.80350790279803	0.004817863450366	67997.39	4.83249863002398	0.00604399129474925	FALSE	TRUE
OK	negbinomial.size	2.82986008562188e-10	7.92360823974127e-08	ENSG00000123700	KCNJ2	17	70168673	70180048	0.454465541490858	KCNJ2	0.379375139291376	10800	352	451.077040617446	0.0109157822364008	70.3952901597982	1734.44797110325	3.23941159801235	0.0131580390565623	376598.81	5.57588009657291	0.0334742249555891	FALSE	TRUE
OK	negbinomial.size	3.41592146901566e-10	9.25604527088114e-08	ENSG00000281305	LINC00574	CHR_HSCHR6_1_CTG4	169790321	169802873	NA	LINC00574	0.148901019061804	7151	468	177.043311664484	0.00428433740253194	60.6391925988225	108.640988923345	2.03997294406935	0.000824182909613392	37192.21	4.570463662229	0.00330585326102202	FALSE	TRUE
OK	negbinomial.size	4.67334360840589e-10	1.18957837304877e-07	ENSG00000139433	GLTP	12	109850943	109880488	0.461382251404589	GLTP	1.00487671149952	12689	838	1194.79840997293	0.0289133741806275	29.5206055508831	1788.22029539095	3.25266381579523	0.0135659719291118	297473.13	5.47344920305021	0.026441088520336	FALSE	TRUE
OK	negbinomial.size	4.65343952075731e-10	1.18957837304877e-07	ENSG00000132950	ZMYM5	13	19823482	19863636	0.374722948574275	ZMYM5	0.412529161586899	11060	257	490.497173126823	0.0118697247860225	78.3851976450799	919.998944303846	2.96425913238656	0.00697938608873121	75570.25	4.87835660580402	0.00671710977644913	FALSE	TRUE
OK	negbinomial.size	5.82127597580849e-10	1.43819759402327e-07	ENSG00000067992	PDK3	X	24465221	24539837	0.417894045592827	PDK3	0.411649808592039	11054	412	489.451622415934	0.011844423112806	65.3490328006728	614.221295466681	2.78903135986165	0.0046596657436672	46466.9	4.66715304607431	0.00413023998559332	FALSE	FALSE
OK	negbinomial.size	7.39025311853888e-10	1.77366074844933e-07	ENSG00000058085	LAMC2	1	183186238	183244900	0.44002181954554	LAMC2	0.280715084095685	9788	311	333.770234989769	0.00807703091505944	73.8435660218671	736.378820991517	2.86769065963488	0.00558638912695	48209.61	4.68314262656614	0.00428514187328743	FALSE	FALSE
OK	negbinomial.size	1.0297709255451e-09	2.40279882627191e-07	ENSG00000078967	UBE2D4	7	43926438	43956136	0.449375399845113	UBE2D4	0.413963239511174	11067	502	492.202291778785	0.0119109875908564	57.7796467619849	662.921975041276	2.8221170435245	0.00502912360841712	56519.67	4.75220730136439	0.00502378684626131	FALSE	TRUE
OK	negbinomial.size	1.14057759995569e-09	2.58941941611562e-07	ENSG00000156709	AIFM1	X	130129362	130165887	0.399852160105131	AIFM1	0.333305068500346	10364	466	396.299726446911	0.00959020549642306	60.8074011774601	689.794550342241	2.83934890277262	0.00523298697085376	53350.13	4.7271436224028	0.0047420602657505	FALSE	TRUE
OK	negbinomial.size	1.51420404638379e-09	3.34718789200628e-07	ENSG00000116005	PCYOX1	2	70257386	70281191	0.43967907250273	PCYOX1	0.367686692044258	10689	281	437.179476840623	0.0105794698858616	76.3666947014298	557.951526700409	2.74737414670695	0.00423278651323436	58454.44	4.7668249338391	0.00519576010931364	FALSE	TRUE
OK	negbinomial.size	1.70015134184114e-09	3.5703178178664e-07	ENSG00000101294	HM13	20	31514428	31577923	0.463037041703414	HM13	1.03615927585115	12713	800	1231.99337898701	0.0298134691654924	32.7165685449958	2760.61368398296	3.44116292599904	0.0209428378822012	273060.93	5.43626115549154	0.0242711945834411	FALSE	TRUE
OK	negbinomial.size	1.65841843745602e-09	3.5703178178664e-07	ENSG00000166448	TMEM130	7	98846488	98870771	0.500082358754736	TMEM130	0.14600339132204	7057	460	173.598032281905	0.00420096379647937	61.3120269133726	139.185205606249	2.14670218294167	0.00105590043747334	47721.46	4.67872282261123	0.00424175234979937	FALSE	TRUE
OK	negbinomial.size	1.87093343962394e-09	3.83313192508319e-07	ENSG00000189091	SF3B3	16	70523788	70577670	0.450104856819405	SF3B3	0.369514311442495	10711	511	439.352516305127	0.0106320560816768	57.0227081581161	528.900905786045	2.72419466187618	0.00401239984786472	40250.24	4.60477926400482	0.00357766820419972	FALSE	FALSE
OK	negbinomial.size	2.06240626397594e-09	4.02888665520882e-07	ENSG00000197594	ENPP1	6	131808016	131895155	0.39318338306174	ENPP1	0.315169961763781	10175	229	374.737084537135	0.00906840304953633	80.740117746005	370.482459511397	2.56993831226281	0.0028105903164806	34383.07	4.53635728229647	0.00305616106392839	FALSE	TRUE
OK	negbinomial.size	2.05887034920393e-09	4.02888665520882e-07	ENSG00000124782	RREB1	6	7107597	7251980	0.457239029255319	RREB1	0.374482637543577	10757	430	445.259856039313	0.0107750100082312	63.8351555929352	417.872246558953	2.62208158603418	0.00317010335996341	105695.35	5.02405999012456	0.00939479846646282	FALSE	TRUE
OK	negbinomial.size	2.229813672492e-09	4.25691701112109e-07	ENSG00000166887	VPS39	15	42158701	42208316	0.552563689132538	VPS39	0.207595741753401	8591	407	246.831336944794	0.00597316396223786	65.7695542472666	489.541705109316	2.69067593634162	0.00371380922516069	38714.9	4.58788935944071	0.00344119853095961	FALSE	TRUE
OK	negbinomial.size	2.45147283770899e-09	4.57608263039012e-07	ENSG00000266904	LINC00663	19	19757366	19776423	0.570626508552839	LINC00663	0.207028117953773	8573	560	246.156432247037	0.00595683169070181	52.901597981497	265.89743601233	2.42634440169667	0.00201717716897818	120559.53	5.08120514852663	0.0107160105677447	FALSE	TRUE
OK	negbinomial.size	2.83972243217009e-09	5.18558009352799e-07	ENSG00000083123	BCKDHB	6	80106647	80346270	0.378380295796748	BCKDHB	0.342958433875419	10453	233	407.777577877873	0.00986796232171089	80.40370058873	687.565882218452	2.83794550002514	0.00521607963047486	54671.66	4.73777020422298	0.00485952530103715	FALSE	TRUE
OK	negbinomial.size	3.01584593441031e-09	5.39002252107375e-07	ENSG00000111358	GTF2H3	12	123633739	123662606	0.444713870029098	GTF2H3	0.323205787779058	10261	595	384.2916816693	0.00929961832377969	49.9579478553406	280.306560782419	2.44917986113205	0.00212648908242527	45827.69	4.66113744323862	0.00407342339784611	FALSE	TRUE
OK	negbinomial.size	3.27765858553478e-09	5.73590252468586e-07	ENSG00000048544	MRPS10	6	42206801	42217865	0.4643470402169	MRPS10	0.539531319199512	11714	493	641.502738528219	0.015523965015474	58.5365853658537	1285.03994726871	3.10925445895284	0.0097486958946651	130147.04	5.11443763211799	0.0115682024971456	FALSE	TRUE
OK	negbinomial.size	3.44538586478945e-09	5.90637576821049e-07	ENSG00000213853	EMP2	16	10528422	10580698	0.39960211947893	EMP2	0.602741196920332	11933	698	716.659283138275	0.0173427063849765	41.2952060555088	766.655478815911	2.88516635386039	0.00581607687359491	134098.06	5.12742573356939	0.0119193914249174	FALSE	TRUE
OK	negbinomial.size	3.58805551625274e-09	6.0279332673046e-07	ENSG00000232119	MCTS1	X	120594010	120621074	0.35702937372991	MCTS1	0.326547978088523	10293	642	388.265545947254	0.00939578335367299	46.0050462573591	209.700902874424	2.32366639660734	0.00159085352584139	34845.07	4.5421538047136	0.00309722622802034	FALSE	FALSE
OK	negbinomial.size	3.92655854255966e-09	6.46727289362768e-07	ENSG00000125347	IRF1	5	132481609	132490798	0.472034820457019	IRF1	0.90417830360198	12564	831	1075.06800298275	0.026015973222265	30.1093355761144	1887.4190870211	3.27609838137267	0.014318523516925	192882.45	5.28529496542499	0.0171444793500149	FALSE	TRUE
OK	negbinomial.size	4.76350774446371e-09	7.56786445597011e-07	ENSG00000196811	CHRNG	2	232539727	232546403	0.564325295791523	CHRNG	0.114823881770405	6039	335	136.525595425011	0.0033038340131753	71.825063078217	108.287248967661	2.03856949382504	0.000821499332919077	262090.02	5.41845214101047	0.0232960382644195	FALSE	TRUE
OK	negbinomial.size	4.77496209721924e-09	7.56786445597011e-07	ENSG00000013297	CLDN11	3	170418865	170860380	0.394078583788583	CLDN11	0.380683749942835	10808	329	452.632978682031	0.0109534349643319	72.3296888141295	1284.79266794919	3.10917094492968	0.00974681996007473	152722.38	5.18390552708745	0.013574825963664	FALSE	TRUE
OK	negbinomial.size	5.43568066843711e-09	8.15352100265566e-07	ENSG00000174796	THAP6	4	75513946	75550473	0.363994743758213	THAP6	0.143554619953587	6986	113	170.686443124815	0.00413050516006295	90.4962153069807	157.003399443763	2.19866643090243	0.00119107456453712	16736.18	4.22368228677509	0.00148760601292721	FALSE	TRUE
OK	negbinomial.size	5.31324167111012e-09	8.15352100265566e-07	ENSG00000103534	TMC5	16	19410496	19499113	0.445823647565957	TMC5	0.150614750743762	7216	250	179.080938634334	0.00433364670067632	78.9739276703112	160.088968119717	2.20706579958258	0.00121448260780294	18185.22	4.25974244047436	0.00161640485573196	FALSE	TRUE
OK	negbinomial.size	5.43089483392681e-09	8.15352100265566e-07	ENSG00000178229	ZNF543	19	57320509	57330776	0.4164394234515	ZNF543	0.217710412215673	8792	509	258.857680124435	0.00626419394476478	57.1909167367536	405.485239041105	2.60904477940268	0.00307613183044552	118497.28	5.07371204661675	0.0105327061637434	FALSE	TRUE
OK	negbinomial.size	6.20286205539045e-09	8.98345539056548e-07	ENSG00000119147	C2orf40	2	106063246	106078159	0.435563899691565	C2orf40	0.125091266196684	6380	214	148.733515507857	0.00359925804318427	82.0016820857864	610.693115398394	2.78653359254405	0.00463289991851098	49756.25	4.69685636961628	0.0044226159542207	FALSE	TRUE
OK	negbinomial.size	6.18759435479888e-09	8.98345539056548e-07	ENSG00000198650	TAT	16	71565660	71577130	0.451486356900009	TAT	0.230202016229202	9052	387	273.710197296521	0.00662361557015048	67.4516400336417	1358.10547501604	3.13325316198631	0.0103029927567245	90240.86	4.95540803809551	0.00802111628506161	FALSE	TRUE
OK	negbinomial.size	6.72019093905153e-09	9.56772947254794e-07	ENSG00000158234	FAIM	3	138608606	138633376	0.455451939768277	FAIM	0.220446806233881	8854	128	262.111252612084	0.00634292836387178	89.2346509671993	559.283089187859	2.74840751451963	0.0042428881429794	44591.06	4.64925753572632	0.00396350475310363	FALSE	TRUE
OK	negbinomial.size	7.75715636404874e-09	1.08600189096682e-06	ENSG00000164091	WDR82	3	52254421	52288020	0.567946428571429	WDR82	0.182879684605625	8066	376	217.443944996088	0.00526200745875294	68.376787216148	212.381248517305	2.32915625190534	0.00161118742644937	28979.66	4.46210827178713	0.00257587552646937	FALSE	TRUE
OK	negbinomial.size	8.07797794754077e-09	1.11237729113676e-06	ENSG00000137135	ARHGEF39	9	35658875	35675866	0.499588041431262	ARHGEF39	0.128398762568393	6477	304	152.666128693819	0.00369442482245373	74.4322960470984	143.760675481883	2.16065060094466	0.00109061131512937	20248.12	4.30640615409644	0.00179976703539707	FALSE	TRUE
OK	negbinomial.size	8.79984261521700e-09	1.15497934324723e-06	ENSG00000179219	LINC00311	16	85282958	85285963	0.597804391217565	LINC00311	0.156879564061626	7400	464	186.529801669273	0.0045139045268935	60.9756097560976	129.633597792167	2.11605488795897	0.000983439094864892	35826.99	4.55422244432591	0.00318450481227395	FALSE	TRUE
OK	negbinomial.size	8.78718440109042e-09	1.15497934324723e-06	ENSG00000135378	PRRG4	11	32829943	32858123	0.394911465171569	PRRG4	0.165172529686675	7607	434	196.390137797457	0.00475251849360223	63.4987384356602	106.848223564245	2.03281299596059	0.000810582457476862	18153.55	4.25898548844919	0.00161358984762202	FALSE	TRUE
OK	negbinomial.size	8.56924721363015e-09	1.15497934324723e-06	ENSG00000163684	RPP14	3	58306247	58324695	0.457748387446474	RPP14	0.250714794635329	9399	205	298.099890821406	0.00721383089781551	82.7586206896552	351.832327841859	2.54756836999754	0.00266910486116209	34871.72	4.54248582276803	0.00309959503023474	FALSE	TRUE
OK	negbinomial.size	9.722224877722e-09	1.23737407534644e-06	ENSG00000163814	CDCP1	3	45082278	45146422	0.452958141710188	CDCP1	0.285671630449792	9845	233	339.663568604803	0.00821964590229113	80.40370058873	513.597105644061	2.71146733918807	0.00389630066049391	42894.58	4.63241254438742	0.00381271204838781	FALSE	FALSE
OK	negbinomial.size	9.63552452716325e-09	1.23737407534644e-06	ENSG00000111911	HINT3	6	125956781	125980244	0.391621206955336	HINT3	0.353331948140116	10561	258	420.111686338598	0.0101664400315343	78.3010933557611	686.518999201455	2.83728470415225	0.00520813766400783	51730.59	4.71375582690346	0.00459810642191182	FALSE	TRUE
OK	negbinomial.size	1.0717792864422e-08	1.30477478349485e-06	ENSG00000137806	NDUFAF1	15	41387349	41402519	0.429899149693494	NDUFAF1	0.220345457631716	8852	128	261.99074912411	0.00634001225483717	89.2346509671993	444.699164363191	2.64904181983265	0.00337362035102704	38881.64	4.5897557443846	0.00345601932200007	FALSE	TRUE
OK	negbinomial.size	1.06477043805083e-08	1.30477478349485e-06	ENSG00000204385	SLC44A4	6	31863192	31879046	0.51687164932198	SLC44A4	0.170343010448718	7753	129	202.537839423526	0.004901289027595	89.1505466778806	285.605329310537	2.45728426166719	0.00216668711915295	28107.23	4.44883349856243	0.00249832903056301	FALSE	TRUE
OK	negbinomial.size	1.05294162435449e-08	1.30477478349485e-06	ENSG00000171466	ZNF562	19	9641808	9675086	0.454130232278614	ZNF562	0.372146522115695	10736	515	442.482214795562	0.0107077928275338	56.686291000841	760.193766759994	2.8814952232923	0.00576705640078711	113029.22	5.05319457290471	0.0100466741698806	FALSE	TRUE
OK	negbinomial.size	1.16963567240205e-08	1.40356280688246e-06	ENSG00000103485	QPRT	16	29679008	29698699	0.501421897217144	QPRT	0.227553234187394	8996	297	270.560795448811	0.00654740201537175	75.0210260723297	318.132281406606	2.50397073690321	0.00241344626857775	72766.92	4.86193996121481	0.00646793400490393	FALSE	TRUE
OK	negbinomial.size	1.29921631493138e-08	1.52466733159912e-06	ENSG00000115540	MOB4	2	197515571	197553699	0.365679666395657	MOB4	0.526502168471084	11660	378	626.011078312119	0.0151490765282041	68.2085786375105	876.617002473246	2.94330502843263	0.00665027775313007	88908.37	4.94894753290337	0.00790267706319823	FALSE	TRUE
OK	negbinomial.size	1.30685771279924e-08	1.52466733159912e-06	ENSG00000003509	NDUFAF7	2	37231631	37253403	0.38850870344004	NDUFAF7	0.238258332312568	9178	344	283.289157119643	0.00685542040627627	71.0681244743482	450.594106830853	2.65474826587574	0.00341834114087947	72284.06	4.85904854584189	0.00642501468643329	FALSE	TRUE
OK	negbinomial.size	1.58138029971274e-08	1.81967048186124e-06	ENSG00000213699	SLC35F6	2	26764284	26781231	0.465836676894029	SLC35F6	1.01089456294251	12695	863	1201.95363533865	0.0290865261589186	27.4179983179142	1918.10805148	3.28309942749236	0.0145513391445387	156160.4	5.19357369382639	0.0138804165598791	FALSE	FALSE
OK	negbinomial.size	1.61509816318815e-08	1.83335467172709e-06	ENSG00000107736	CDH23	10	71396934	71815947	0.48326070250636	CDH23	0.175160899262312	7878	499	208.266309222889	0.005039914413609	58.0319596299411	172.798371436874	2.24004570261154	0.00131089992790645	42490.42	4.62830124480709	0.00377678802951465	FALSE	TRUE
OK	negbinomial.size	1.77436497258169e-08	1.9684003211818e-06	ENSG00000162813	BPNT1	1	220057482	220090462	0.393893453806737	BPNT1	0.275872248380551	9737	427	328.012103324476	0.00793768773044327	64.0874684608915	383.437115258162	2.58482530972932	0.0029088681945837	52323.64	4.71870624902121	0.0046508200486753	FALSE	TRUE
OK	negbinomial.size	1.78093362392639e-08	1.9684003211818e-06	ENSG00000165506	DNAAF2	14	49625174	49635230	0.406085313711842	DNAAF2	0.149171100894759	7159	382	177.364438963868	0.00429210848231343	67.8721614802355	299.876955265668	2.47838892557916	0.00227495592562445	19500.35	4.29006467686286	0.00173330102294461	FALSE	FALSE
OK	negbinomial.size	1.87506398850892e-08	2.04552435110063e-06	ENSG00000176920	FUT2	19	48695971	48705950	0.523446893787575	FUT2	0.149638921503201	7178	467	177.920677667306	0.00430556911101197	60.7232968881413	122.085178548459	2.09020575998124	0.000926174537565519	37612.23	4.57534062964532	0.00334318700609106	FALSE	TRUE
OK	negbinomial.size	2.04258378873419e-08	2.17186124371736e-06	ENSG00000135900	MRPL44	2	223957404	223967714	0.411890214334206	MRPL44	0.35584473829494	10588	418	423.099393832684	0.0102387406840944	64.8444070647603	755.305087530512	2.87869702182808	0.00572996942365766	72108.57	4.8579929058066	0.00640941614607291	FALSE	TRUE
OK	negbinomial.size	2.02022589377091e-08	2.17186124371736e-06	ENSG00000164902	PHAX	5	126600268	126627252	0.395849546044099	PHAX	0.58174282222028	11863	711	691.692215619913	0.016738518967814	40.201850294365	793.568333335759	2.90013125272591	0.00602024580618647	88043.26	4.94470104762204	0.00782578121015151	FALSE	TRUE
OK	negbinomial.size	2.26922740477107e-08	2.38268877500962e-06	ENSG00000227500	SCAMP4	19	1905214	1926013	0.601586538461538	SCAMP4	0.227081236232402	8987	533	269.999589880326	0.00653382119164582	55.1724137931034	227.268816544167	2.35844658723363	0.00172412895298595	38672.75	4.5874162854774	0.00343745200137849	FALSE	TRUE
OK	negbinomial.size	2.36489624562272e-08	2.4524849954606e-06	ENSG00000066427	ATXN3	14	92038652	92106621	0.407650434015007	ATXN3	0.214019082252217	8716	439	254.468688797886	0.00615798309995547	63.0782169890664	186.73715132836	2.27355022371541	0.0014166436649736	22283.19	4.34799685269531	0.00198065552779663	FALSE	TRUE
OK	negbinomial.size	2.41263722463951e-08	2.47148203499658e-06	ENSG00000214575	CPEB1	15	82543201	82648861	0.475662732701754	CPEB1	0.138883887046443	6838	355	165.132941698221	0.00399611389922807	70.1429772918419	131.284872249299	2.12151018225026	0.000995966154864405	272278.97	5.43501569408169	0.0242016895710746	FALSE	TRUE
